"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 18:42:51 GMT 2022","Wed Jun 29 18:42:56 GMT 2022","4967","tests","test_05_data_handling","","","","test_insert_data",""
"passed","Wed Jun 29 18:41:53 GMT 2022","Wed Jun 29 18:41:55 GMT 2022","2084","tests","test_03_signup","","","","test_invalid_signup[Empty password]","
    Signup test
    "
"passed","Wed Jun 29 18:41:37 GMT 2022","Wed Jun 29 18:41:38 GMT 2022","1510","tests","test_02_cookie_policy","","","","test_learn_more_link","
    Test Learn more... link on cookie policy bar
    "
"passed","Wed Jun 29 18:42:59 GMT 2022","Wed Jun 29 18:43:05 GMT 2022","6208","tests","test_05_data_handling","","","","test_update_data",""
"passed","Wed Jun 29 18:42:33 GMT 2022","Wed Jun 29 18:42:36 GMT 2022","2875","tests","test_04_login","","","","test_valid_login[testuser1@mailinator.com-TestUserPass1-//a[@href=""#/@testuser1/""]-testuser1]","
    Test valid login
    "
"passed","Wed Jun 29 18:41:49 GMT 2022","Wed Jun 29 18:41:51 GMT 2022","2105","tests","test_03_signup","","","","test_invalid_signup[Empty email]","
    Signup test
    "
"passed","Wed Jun 29 18:42:26 GMT 2022","Wed Jun 29 18:42:28 GMT 2022","2056","tests","test_04_login","","","","test_invalid_login[Not registered email]","
    Test invalid login
    "
"passed","Wed Jun 29 18:42:39 GMT 2022","Wed Jun 29 18:42:41 GMT 2022","2239","tests","test_05_data_handling","","","","test_list_data",""
"passed","Wed Jun 29 18:43:08 GMT 2022","Wed Jun 29 18:43:08 GMT 2022","180","tests","test_05_data_handling","","","","test_download_data",""
"passed","Wed Jun 29 18:41:59 GMT 2022","Wed Jun 29 18:42:08 GMT 2022","8393","tests","test_03_signup","","","","test_valid_signup[testuser0-testuser0@mailinator.com-TestUserPass0-Your registration was successful!]","
    Signup test
    "
"passed","Wed Jun 29 18:42:09 GMT 2022","Wed Jun 29 18:42:11 GMT 2022","2056","tests","test_04_login","","","","test_invalid_login[Empty fields]","
    Test invalid login
    "
"passed","Wed Jun 29 18:42:44 GMT 2022","Wed Jun 29 18:42:48 GMT 2022","4154","tests","test_05_data_handling","","","","test_list_multi_page_data",""
"passed","Wed Jun 29 18:41:43 GMT 2022","Wed Jun 29 18:41:45 GMT 2022","2111","tests","test_03_signup","","","","test_invalid_signup[Invalid email format]","
    Signup test
    "
"passed","Wed Jun 29 18:42:19 GMT 2022","Wed Jun 29 18:42:21 GMT 2022","2037","tests","test_04_login","","","","test_invalid_login[Invalid password]","
    Test invalid login
    "
"passed","Wed Jun 29 18:41:46 GMT 2022","Wed Jun 29 18:41:48 GMT 2022","2160","tests","test_03_signup","","","","test_invalid_signup[Empty username]","
    Signup test
    "
"passed","Wed Jun 29 18:41:24 GMT 2022","Wed Jun 29 18:41:35 GMT 2022","10822","tests","test_01_main_page","","","","test_wait_for_main_page_load","
    Wait for docker container to load
    "
"passed","Wed Jun 29 18:42:16 GMT 2022","Wed Jun 29 18:42:18 GMT 2022","2107","tests","test_04_login","","","","test_invalid_login[Empty password]","
    Test invalid login
    "
"passed","Wed Jun 29 18:43:11 GMT 2022","Wed Jun 29 18:43:15 GMT 2022","4223","tests","test_05_data_handling","","","","test_delete_data",""
"passed","Wed Jun 29 18:41:39 GMT 2022","Wed Jun 29 18:41:40 GMT 2022","367","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I decline!"")]-decline]","
    Test decline button on cookie policy bar
    "
"passed","Wed Jun 29 18:43:33 GMT 2022","Wed Jun 29 18:43:35 GMT 2022","1556","tests","test_06_logout","","","","test_logout",""
"passed","Wed Jun 29 18:41:56 GMT 2022","Wed Jun 29 18:41:58 GMT 2022","2097","tests","test_03_signup","","","","test_invalid_signup[All fields empty]","
    Signup test
    "
"passed","Wed Jun 29 18:41:41 GMT 2022","Wed Jun 29 18:41:41 GMT 2022","359","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I accept!"")]-accept]","
    Test decline button on cookie policy bar
    "
"passed","Wed Jun 29 18:42:22 GMT 2022","Wed Jun 29 18:42:25 GMT 2022","2046","tests","test_04_login","","","","test_invalid_login[Invalid email format]","
    Test invalid login
    "
"passed","Wed Jun 29 18:43:18 GMT 2022","Wed Jun 29 18:43:30 GMT 2022","12378","tests","test_05_data_handling","","","","test_bulk_insert_data_from_file",""
"passed","Wed Jun 29 18:42:12 GMT 2022","Wed Jun 29 18:42:15 GMT 2022","2105","tests","test_04_login","","","","test_invalid_login[Empty email]","
    Test invalid login
    "
