"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 19:15:20 GMT 2022","Wed Jun 29 19:15:32 GMT 2022","12135","tests","test_05_data_handling","","","","test_bulk_insert_data_from_file",""
"passed","Wed Jun 29 19:13:48 GMT 2022","Wed Jun 29 19:13:50 GMT 2022","2048","tests","test_03_signup","","","","test_invalid_signup[Empty username]","
    Signup test
    "
"passed","Wed Jun 29 19:13:52 GMT 2022","Wed Jun 29 19:13:54 GMT 2022","2120","tests","test_03_signup","","","","test_invalid_signup[Empty email]","
    Signup test
    "
"passed","Wed Jun 29 19:14:35 GMT 2022","Wed Jun 29 19:14:38 GMT 2022","2852","tests","test_04_login","","","","test_valid_login[testuser1@mailinator.com-TestUserPass1-//a[@href=""#/@testuser1/""]-testuser1]","
    Test valid login
    "
"passed","Wed Jun 29 19:14:02 GMT 2022","Wed Jun 29 19:14:10 GMT 2022","8371","tests","test_03_signup","","","","test_valid_signup[testuser0-testuser0@mailinator.com-TestUserPass0-Your registration was successful!]","
    Signup test
    "
"passed","Wed Jun 29 19:15:35 GMT 2022","Wed Jun 29 19:15:36 GMT 2022","1569","tests","test_06_logout","","","","test_logout",""
"passed","Wed Jun 29 19:13:45 GMT 2022","Wed Jun 29 19:13:47 GMT 2022","2115","tests","test_03_signup","","","","test_invalid_signup[Invalid email format]","
    Signup test
    "
"passed","Wed Jun 29 19:13:39 GMT 2022","Wed Jun 29 19:13:40 GMT 2022","1482","tests","test_02_cookie_policy","","","","test_learn_more_link","
    Test Learn more... link on cookie policy bar
    "
"passed","Wed Jun 29 19:14:11 GMT 2022","Wed Jun 29 19:14:13 GMT 2022","2000","tests","test_04_login","","","","test_invalid_login[Empty fields]","
    Test invalid login
    "
"passed","Wed Jun 29 19:15:09 GMT 2022","Wed Jun 29 19:15:10 GMT 2022","155","tests","test_05_data_handling","","","","test_download_data",""
"passed","Wed Jun 29 19:14:46 GMT 2022","Wed Jun 29 19:14:50 GMT 2022","4157","tests","test_05_data_handling","","","","test_list_multi_page_data",""
"passed","Wed Jun 29 19:14:24 GMT 2022","Wed Jun 29 19:14:26 GMT 2022","2028","tests","test_04_login","","","","test_invalid_login[Invalid email format]","
    Test invalid login
    "
"passed","Wed Jun 29 19:14:53 GMT 2022","Wed Jun 29 19:14:57 GMT 2022","4910","tests","test_05_data_handling","","","","test_insert_data",""
"passed","Wed Jun 29 19:13:37 GMT 2022","Wed Jun 29 19:13:38 GMT 2022","709","tests","test_01_main_page","","","","test_wait_for_main_page_load","
    Wait for docker container to load
    "
"passed","Wed Jun 29 19:14:18 GMT 2022","Wed Jun 29 19:14:20 GMT 2022","2021","tests","test_04_login","","","","test_invalid_login[Empty password]","
    Test invalid login
    "
"passed","Wed Jun 29 19:14:15 GMT 2022","Wed Jun 29 19:14:17 GMT 2022","2022","tests","test_04_login","","","","test_invalid_login[Empty email]","
    Test invalid login
    "
"passed","Wed Jun 29 19:14:40 GMT 2022","Wed Jun 29 19:14:43 GMT 2022","2207","tests","test_05_data_handling","","","","test_list_data",""
"passed","Wed Jun 29 19:15:00 GMT 2022","Wed Jun 29 19:15:07 GMT 2022","6222","tests","test_05_data_handling","","","","test_update_data",""
"passed","Wed Jun 29 19:15:12 GMT 2022","Wed Jun 29 19:15:17 GMT 2022","4215","tests","test_05_data_handling","","","","test_delete_data",""
"passed","Wed Jun 29 19:13:43 GMT 2022","Wed Jun 29 19:13:44 GMT 2022","363","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I accept!"")]-accept]","
    Test decline button on cookie policy bar
    "
"passed","Wed Jun 29 19:13:55 GMT 2022","Wed Jun 29 19:13:57 GMT 2022","2053","tests","test_03_signup","","","","test_invalid_signup[Empty password]","
    Signup test
    "
"passed","Wed Jun 29 19:14:21 GMT 2022","Wed Jun 29 19:14:23 GMT 2022","1990","tests","test_04_login","","","","test_invalid_login[Invalid password]","
    Test invalid login
    "
"passed","Wed Jun 29 19:13:58 GMT 2022","Wed Jun 29 19:14:00 GMT 2022","2030","tests","test_03_signup","","","","test_invalid_signup[All fields empty]","
    Signup test
    "
"passed","Wed Jun 29 19:13:42 GMT 2022","Wed Jun 29 19:13:42 GMT 2022","359","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I decline!"")]-decline]","
    Test decline button on cookie policy bar
    "
"passed","Wed Jun 29 19:14:28 GMT 2022","Wed Jun 29 19:14:30 GMT 2022","2049","tests","test_04_login","","","","test_invalid_login[Not registered email]","
    Test invalid login
    "
