"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 14 11:11:24 GMT 2022","Tue Jun 14 11:11:26 GMT 2022","2083","tests","test_02_login","","","","test_invalid_login[-asdf-Email field required.]","
    Test invalid login
    "
"passed","Tue Jun 14 11:11:39 GMT 2022","Tue Jun 14 11:11:42 GMT 2022","2074","tests","test_03_signup","","","","test_invalid_signup[emptymail--Userpass1-Email field required.]","
    Signup test
    "
"passed","Tue Jun 14 11:11:32 GMT 2022","Tue Jun 14 11:11:34 GMT 2022","2020","tests","test_02_login","","","","test_invalid_login[user32@hotmail.com-Userpass1-Invalid user credentials.]","
    Test invalid login
    "
"passed","Tue Jun 14 11:11:30 GMT 2022","Tue Jun 14 11:11:32 GMT 2022","2056","tests","test_02_login","","","","test_invalid_login[invalidmail-Userpass1-Email must be a valid email.]","
    Test invalid login
    "
"passed","Tue Jun 14 11:11:44 GMT 2022","Tue Jun 14 11:11:46 GMT 2022","2019","tests","test_03_signup","","","","test_invalid_signup[---Username field required.]","
    Signup test
    "
"passed","Tue Jun 14 11:11:26 GMT 2022","Tue Jun 14 11:11:28 GMT 2022","1994","tests","test_02_login","","","","test_invalid_login[testuser1@example.com--Password field required.]","
    Test invalid login
    "
"passed","Tue Jun 14 11:11:21 GMT 2022","Tue Jun 14 11:11:24 GMT 2022","2194","tests","test_02_login","","","","test_invalid_login[--Email field required.]","
    Test invalid login
    "
"passed","Tue Jun 14 11:11:42 GMT 2022","Tue Jun 14 11:11:44 GMT 2022","2087","tests","test_03_signup","","","","test_invalid_signup[emptypw-user32@example.com--Password field required.]","
    Signup test
    "
"passed","Tue Jun 14 11:11:35 GMT 2022","Tue Jun 14 11:11:37 GMT 2022","2350","tests","test_03_signup","","","","test_invalid_signup[invalidmail-invalidmail-Userpass1-Email must be a valid email.]","
    Signup test
    "
"passed","Tue Jun 14 11:11:37 GMT 2022","Tue Jun 14 11:11:39 GMT 2022","2097","tests","test_03_signup","","","","test_invalid_signup[-empty@username.com-Userpass1-Username field required.]","
    Signup test
    "
"passed","Tue Jun 14 11:11:28 GMT 2022","Tue Jun 14 11:11:30 GMT 2022","1977","tests","test_02_login","","","","test_invalid_login[testuser1@example.com-asdf-Invalid user credentials.]","
    Test invalid login
    "
"passed","Tue Jun 14 11:10:59 GMT 2022","Tue Jun 14 11:11:20 GMT 2022","21172","tests","test_01_main_page","","","","test_wait_for_main_page_load","
    Wait for docker container to load
    "
