"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 18:23:44 GMT 2022","Wed Jun 29 18:23:46 GMT 2022","2048","tests","test_03_signup","","","","test_invalid_signup[Empty username]","
    Signup test
    "
"passed","Wed Jun 29 18:23:54 GMT 2022","Wed Jun 29 18:23:56 GMT 2022","2065","tests","test_03_signup","","","","test_invalid_signup[All fields empty]","
    Signup test
    "
"passed","Wed Jun 29 18:23:57 GMT 2022","Wed Jun 29 18:24:05 GMT 2022","8315","tests","test_03_signup","","","","test_valid_signup[testuser0-testuser0@mailinator.com-TestUserPass0-Your registration was successful!]","
    Signup test
    "
"passed","Wed Jun 29 18:24:10 GMT 2022","Wed Jun 29 18:24:12 GMT 2022","2024","tests","test_04_login","","","","test_invalid_login[Empty email]","
    Test invalid login
    "
"passed","Wed Jun 29 18:24:23 GMT 2022","Wed Jun 29 18:24:25 GMT 2022","2049","tests","test_04_login","","","","test_invalid_login[Not registered email]","
    Test invalid login
    "
"passed","Wed Jun 29 18:24:36 GMT 2022","Wed Jun 29 18:24:38 GMT 2022","2218","tests","test_05_data_handling","","","","test_list_data",""
"passed","Wed Jun 29 18:24:41 GMT 2022","Wed Jun 29 18:24:45 GMT 2022","4161","tests","test_05_data_handling","","","","test_list_multi_page_data",""
"passed","Wed Jun 29 18:23:32 GMT 2022","Wed Jun 29 18:23:33 GMT 2022","767","tests","test_01_main_page","","","","test_wait_for_main_page_load","
    Wait for docker container to load
    "
"passed","Wed Jun 29 18:23:47 GMT 2022","Wed Jun 29 18:23:49 GMT 2022","2038","tests","test_03_signup","","","","test_invalid_signup[Empty email]","
    Signup test
    "
"passed","Wed Jun 29 18:25:08 GMT 2022","Wed Jun 29 18:25:12 GMT 2022","4198","tests","test_05_data_handling","","","","test_delete_data",""
"passed","Wed Jun 29 18:24:07 GMT 2022","Wed Jun 29 18:24:09 GMT 2022","1998","tests","test_04_login","","","","test_invalid_login[Empty fields]","
    Test invalid login
    "
"passed","Wed Jun 29 18:25:15 GMT 2022","Wed Jun 29 18:25:27 GMT 2022","12471","tests","test_05_data_handling","","","","test_bulk_insert_data_from_file",""
"passed","Wed Jun 29 18:25:05 GMT 2022","Wed Jun 29 18:25:05 GMT 2022","156","tests","test_05_data_handling","","","","test_download_data",""
"passed","Wed Jun 29 18:23:34 GMT 2022","Wed Jun 29 18:23:36 GMT 2022","1514","tests","test_02_cookie_policy","","","","test_learn_more_link","
    Test Learn more... link on cookie policy bar
    "
"passed","Wed Jun 29 18:24:13 GMT 2022","Wed Jun 29 18:24:15 GMT 2022","2083","tests","test_04_login","","","","test_invalid_login[Empty password]","
    Test invalid login
    "
"passed","Wed Jun 29 18:23:50 GMT 2022","Wed Jun 29 18:23:52 GMT 2022","2120","tests","test_03_signup","","","","test_invalid_signup[Empty password]","
    Signup test
    "
"passed","Wed Jun 29 18:24:56 GMT 2022","Wed Jun 29 18:25:02 GMT 2022","6224","tests","test_05_data_handling","","","","test_update_data",""
"passed","Wed Jun 29 18:24:48 GMT 2022","Wed Jun 29 18:24:53 GMT 2022","4960","tests","test_05_data_handling","","","","test_insert_data",""
"passed","Wed Jun 29 18:24:20 GMT 2022","Wed Jun 29 18:24:22 GMT 2022","2016","tests","test_04_login","","","","test_invalid_login[Invalid email format]","
    Test invalid login
    "
"passed","Wed Jun 29 18:24:17 GMT 2022","Wed Jun 29 18:24:19 GMT 2022","2000","tests","test_04_login","","","","test_invalid_login[Invalid password]","
    Test invalid login
    "
"passed","Wed Jun 29 18:23:37 GMT 2022","Wed Jun 29 18:23:37 GMT 2022","355","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I decline!"")]-decline]","
    Test decline button on cookie policy bar
    "
"passed","Wed Jun 29 18:23:39 GMT 2022","Wed Jun 29 18:23:39 GMT 2022","336","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I accept!"")]-accept]","
    Test decline button on cookie policy bar
    "
"passed","Wed Jun 29 18:25:30 GMT 2022","Wed Jun 29 18:25:32 GMT 2022","1600","tests","test_06_logout","","","","test_logout",""
"passed","Wed Jun 29 18:24:30 GMT 2022","Wed Jun 29 18:24:33 GMT 2022","2912","tests","test_04_login","","","","test_valid_login[testuser1@mailinator.com-TestUserPass1-//a[@href=""#/@testuser1/""]-testuser1]","
    Test valid login
    "
"passed","Wed Jun 29 18:23:40 GMT 2022","Wed Jun 29 18:23:42 GMT 2022","2167","tests","test_03_signup","","","","test_invalid_signup[Invalid email format]","
    Signup test
    "
