"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 11:10:12 GMT 2022","Wed Jun 29 11:10:14 GMT 2022","1975","tests","test_04_login","","","","test_invalid_login[Invalid password]","
    Test invalid login
    "
"broken","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_04_login","","","","test_valid_login",""
"passed","Wed Jun 29 11:09:37 GMT 2022","Wed Jun 29 11:09:38 GMT 2022","835","tests","test_01_main_page","","","","test_wait_for_main_page_load","
    Wait for docker container to load
    "
"passed","Wed Jun 29 11:10:19 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","1998","tests","test_04_login","","","","test_invalid_login[Not registered email]","
    Test invalid login
    "
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_06_logout","","","","test_logout",""
"passed","Wed Jun 29 11:09:55 GMT 2022","Wed Jun 29 11:09:57 GMT 2022","2031","tests","test_03_signup","","","","test_invalid_signup[Empty password]","
    Signup test
    "
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_05_data_handling","","","","test_insert_data",""
"passed","Wed Jun 29 11:09:43 GMT 2022","Wed Jun 29 11:09:44 GMT 2022","318","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I accept!"")]-accept]","
    Test decline button on cookie policy bar
    "
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_05_data_handling","","","","test_update_data",""
"skipped","Wed Jun 29 11:10:00 GMT 2022","Wed Jun 29 11:10:00 GMT 2022","0","tests","test_03_signup","","","","test_valid_signup",""
"passed","Wed Jun 29 11:10:05 GMT 2022","Wed Jun 29 11:10:07 GMT 2022","1973","tests","test_04_login","","","","test_invalid_login[Empty email]","
    Test invalid login
    "
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_05_data_handling","","","","test_list_multi_page_data",""
"passed","Wed Jun 29 11:09:42 GMT 2022","Wed Jun 29 11:09:42 GMT 2022","400","tests","test_02_cookie_policy","","","","test_cookie_policy[//div[contains(text(), ""I decline!"")]-decline]","
    Test decline button on cookie policy bar
    "
"passed","Wed Jun 29 11:09:58 GMT 2022","Wed Jun 29 11:10:00 GMT 2022","1996","tests","test_03_signup","","","","test_invalid_signup[All fields empty]","
    Signup test
    "
"passed","Wed Jun 29 11:10:01 GMT 2022","Wed Jun 29 11:10:03 GMT 2022","1959","tests","test_04_login","","","","test_invalid_login[Empty fields]","
    Test invalid login
    "
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_05_data_handling","","","","test_download_data",""
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_05_data_handling","","","","test_list_data",""
"passed","Wed Jun 29 11:10:08 GMT 2022","Wed Jun 29 11:10:10 GMT 2022","1960","tests","test_04_login","","","","test_invalid_login[Empty password]","
    Test invalid login
    "
"passed","Wed Jun 29 11:09:45 GMT 2022","Wed Jun 29 11:09:47 GMT 2022","2034","tests","test_03_signup","","","","test_invalid_signup[Invalid email format]","
    Signup test
    "
"passed","Wed Jun 29 11:10:15 GMT 2022","Wed Jun 29 11:10:17 GMT 2022","1996","tests","test_04_login","","","","test_invalid_login[Invalid email format]","
    Test invalid login
    "
"passed","Wed Jun 29 11:09:48 GMT 2022","Wed Jun 29 11:09:50 GMT 2022","2021","tests","test_03_signup","","","","test_invalid_signup[Empty username]","
    Signup test
    "
"passed","Wed Jun 29 11:09:52 GMT 2022","Wed Jun 29 11:09:54 GMT 2022","1992","tests","test_03_signup","","","","test_invalid_signup[Empty email]","
    Signup test
    "
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_05_data_handling","","","","test_bulk_insert_data_from_file",""
"passed","Wed Jun 29 11:09:39 GMT 2022","Wed Jun 29 11:09:41 GMT 2022","1516","tests","test_02_cookie_policy","","","","test_learn_more_link","
    Test Learn more... link on cookie policy bar
    "
"skipped","Wed Jun 29 11:10:21 GMT 2022","Wed Jun 29 11:10:21 GMT 2022","0","tests","test_05_data_handling","","","","test_delete_data",""
